song_id,song_name,artist,album,song_popularity,if_info_collected
16DKBvM7J1j5sy3CKoAAtR,TIVA000,袁娅维TIA RAY,ONCE UPON A MOON (DELUXE EDITION),16,1
16UNqUxQT3RpIflCG5nWU8,Three Rules of Discipline and the Eight Rules of Attention,Pete Seeger,Together in Concert (Remastered 1999),6,1
16e3Ly7ddGqqnFDiWWWwnc,Back Together,"Nicki Minaj, Robin Thicke",Back Together,35,1
171l4LJD8YIHomDOPmN5og,One Track Mind,Eric Clapton,Back Home,15,1
17ss4fYwK5LOfzp1Byfrd4,Last Dance - Live,徐佳莹LaLa Hsu,歌手·当打之年 (第七期 Live),18,1
1885hHFhy3F04ZedxT6oHN,Future Is Mine (feat. Chromeo & Wale),"Chromeo, DJ Cassidy, Wale",Future Is Mine (feat. Chromeo & Wale),17,1
18JaUfrNLqAym4ijPDM97A,Two Sleepy People,Carsie Blanton,"Not Old, Not New",31,1
18fpTeO2dXadOPrvVTB8ap,shell for mew,Spangle Call Lilli Line,PURPLE,13,1
18q3wojBXpVZYcZWhruYmG,Snake Oil,"PREP, Reva DeVito",Cold Fire,34,1
18qiraxE3JznGhJyx5J28Y,Catch My Disease,Ben Lee,Awake Is the New Sleep,43,1
18tFTA0wO7xI2GqBTHo6PN,Back In Town,Tuxedo,Tuxedo II,30,1
19ivXuA1oQJ66WG9Udv0Ol,黑白畫映,张学友Jacky Cheung,Black & White,19,1
19kpg5h3uJKqv0qxuVJP55,Cherry Pink And Apple Blossom White,Pat Boone,Great! Great! Great!,8,1
19sIa4pUGBdxdPDZhPcbDb,"Tomorrow, Wendy - 2010 Digital Remaster/5:05",Concrete Blonde,Bloodletting - 20th Anniversary Edition (Remastered 2010),19,1
19w0peKzUE7Ih1E0FGdaXO,Number One,Tuxedo,Tuxedo,37,1
1AM8QdDFZMq6SrrqUnuQ9P,Feeling Good,Michael Bublé,It's Time,72,1
1AY001zik4a6IFFE4ZrV9K,XO Tour Llif3,Brasstracks,XO Tour Llif3,33,1
1Alo7iwtJbnSBQ1rSMi2BU,Hey KONG,KEY.L刘聪,街区故事,41,1
1B8Tdl57vHub0yN0ojFn1a,Summer Dream (Amherst 2004),Sun City Girls,Carnival Folklore Resurrection Vol 14: Static from the Outside Set,9,1
1B9FyIFaDsbXPojnGXKBOA,Boogie-Woogie Lonesome High-Heel,Miki Imai,Ivory,19,1
1BWsOxeMx83OrKGCV4gxly,I Feel the Earth Move,Carole King,Tapestry,62,1
1CJykSs9L4CGvABxF4td9B,"No Pain, (No Gain)",Betty Wright,Mother Wit,44,1
1CVrid3QsfM8keCSAI50C4,Groove Eternal (feat. One & Bobby Womack),"Bobby Womack, Bootsy Collins, One",Play with Bootsy: A Tribute to the Funk,13,1
1D4cqpBqMQDYzwj5kxpMXy,There's A Kind Of Hush,Carpenters,A Kind Of Hush,54,1
1Dl92Aps557mc7CeeR1NMR,On and On,PREP,PREP,42,1
1DoWUjcc5sqpRioFPioogU,Expansions,"Lonnie Liston Smith, The Cosmic Echoes",Expansions,42,1
1E1XcSAS6wCOWxcZNrrhns,All Cried Out (feat. Alex Newell) - Oliver Nelson Remix,"Alex Newell, Blonde",All Cried Out EP (feat. Alex Newell),32,1
1E3bdX10Souaxsmgnf50Oq,Have You Been Making out Ok,Al Green,Call Me,33,1
1EOWf8bsePF6QtiDUAclrJ,Catch a Grenade - The Hooligans Remix,Bruno Mars,The Grenade Sessions,60,1
1EYEGdC8feym3BKfzKwnM4,Miami Nights,Work Drugs,Holding on to Forever,13,1
1EoLPi9x04OpH305ib3RhH,荒蛮的幽默,小霞,小霞,8,1
1EzknqEpQkoGG6LDNwQj9C,In My Defence,"Dave Clark, Freddie Mercury",Messenger Of The Gods: The Singles Collection,0,1
1FYGmDJbtrblTlR3wiOjD5,I Can Dream About You,Dan Hartman,I Can Dream About You,57,1
1Ffw1qFqCw2IaozOJ5mL2O,Leave The Door Open - Live,"Anderson .Paak, Bruno Mars, Silk Sonic",Leave The Door Open (Live),59,1
1FgyYm1kcXjkdR1VZmaiVo,My Flame,Bobby Caldwell,What You Won't Do for Love,50,1
1GYRwjEo8rxv5NEu33cFut,UMBRELLA,THREE1989,JET BLUE,27,1
1GmqbthsQEpnLiU1hnlFVn,Mary Jane (All Night Long),Mary J. Blige,My Life,53,1
1HOez50QiK8q4DNP3ZmQU3,Don't Yah Feel Better?,The Velveteins,Slow Wave,10,1
1I6pKIyaBp4OebTGLJpCCC,Perm,Bruno Mars,24K Magic,63,1
1ITJTMrS4cx8zdlI7DdSoo,Me & You ◑,"HONNE, Tom Misch",Love Me / Love Me Not,53,1
1IdTIzkTK6CcpKKgMUGbg7,Vultures,John Mayer,Continuum,58,1
1IlBPaXuM7Fl6tiH9CPQlQ,Distance,Emily King,The Switch,46,1
1IyCZwYxag6L2htgJTAdZ6,想你的365天,李玟CoCo Lee,碰碰看愛情,20,1
1IyfQaHgKLQnqqYdGORdHn,Que Reste´t´il de nos Amours,"Guillermo Rozenthuler, Tina May",Musica Paradiso - Songs And Stories From The Silver Screen,0,1
1JPgzzWvOxAIQmO90viArj,You'll See,Tizzy Bac,我想你會變成這樣都是我害的,42,1
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,The Police,Synchronicity (Remastered 2003),88,1
1JVfdGPhhQCFkDhX4qG3ch,The Crave,Ennio Morricone,The Legend of 1900 (Original Motion Picture Soundtrack),27,1
1Jmqubf9kGkWeYQXQKImL5,People Are Strange,The Doors,Strange Days,73,1
1K93wWJCN8MMxIlc4FgG9b,Anywhere Is - 2009 Remaster,Enya,The Memory of Trees,50,1
1KKCDDDn11WpPVAKjhDnPZ,Young Hearts,Strange Talk,Cast Away (Deluxe Version),30,1
1KKc8f9ZiKFzOeRJJ3SYn7,STAY TUNE,Suchmos,THE KIDS,56,1
1KRWRshqiMiYm6cTped4pp,Beneath the Southern Cross,Patti Smith,Gone Again,26,1
1KqpANsKiXS6ibYqTc3CIr,Foreign Time,Glass Towers,Halcyon Days,10,1
1LRGDoeRpUW8WXB07yUES8,Stutter,Maroon 5,Hands All Over (Asia Standard Jewel Case Version),29,1
1LdlX9sjbvzDuNwPqI94Qa,灰色,林忆莲Sandy Lam,灰色,31,1
1Le3uYU5NU9cXXtYeSWnEM,I Want It That Way,"Scott Bradlee's Postmodern Jukebox, Shoshana Bean",Selfies on Kodachrome,26,1
1LrYRj1iFsm9QJ72YqPTLY,Changing,"Paloma Faith, Sigma",Life (Deluxe),55,1
1MDRc141FqtXbIP0UPrdiO,Pick Me,Wafia,Pick Me,29,1
1MI8aQJAoaYhIaVNz5giKB,Hey There Lonely Girl,Eddie Holman,I Love You,49,1
1MPCKzmU8n4NNyi52V5M0s,Can I Call You Rose? - Instrumental,Thee Sacred Souls,The Instrumentals,32,1
1MWZo8xrgHiM1j3DTxxhRM,One Night,After 7,After7 (Expaded Edition),41,1
1MvIzSyxQjMIIBKrkGpN3K,Get Down Saturday Night,Oliver Cheatham,Disco Party 2021,60,1
1NeLwFETswx8Fzxl2AFl91,Something About Us,Daft Punk,Discovery,70,1
1NeR1aXj5JBFYcDVvMqQpO,Free,Michael Jackson,Bad 25th Anniversary,36,1
1NjZegy9YCXBZ3xWZ2k6Lx,On My Mind,Skytone,JangleWaves,10,1
1NlkoYEA1ndLQIKzXTPh9V,Burning Friday Night,Lucky Kilimanjaro,FULLCOLOR,53,1
1OO2Fp9PsnaayiekeXuGJX,Tell Me Something Good,"Chaka Khan, Rufus & Chaka Khan",Rags To Rufus,49,1
1OeNcifYMb8r1AI4V8Usr0,遠遠的,袁娅维TIA RAY,TIA RAY,6,1
1Of1jcGbCroKpUk7RGJaPA,旅行中忘記,袁娅维TIA RAY,T.I.A.,40,1
1Opr3F3OnGPjzi1LeZSdd0,Can't We Fall In Love Again,"Michael Henderson, Phyllis Hyman",Can't We Fall In Love Again (Expanded Edition),14,1
1OzrlK57iLTIjmbZC1ppWM,"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)","Dionne Warwick, Elton John, Gladys Knight, Stevie Wonder",Friends,63,1
1P35BeAgHoUA6Rwycrjxu9,The Way You Feel,"Boney James, Brian Culbertson",It's On Tonight,31,1
1PDB5AfhD0NxHJLbpXbbju,Just One Touch,"Brian Culbertson, Michael Manson, Paul Jackson, Jr.",The Bottom Line,6,1
1PtQJZVZIdWIYdARpZRDFO,Running Up That Hill (A Deal With God),Kate Bush,Hounds Of Love,78,1
1PzVLh1uoq5pAUnqNQElQq,I'll Be Lovin' U Long Time,Mariah Carey,E=MC2 (Deluxe Version),47,1
1QHKFt9PK3EgZB8PYaeYhk,Missing My Bird - 2024 Ver.,JABBERLOOP,Missing My Bird (2024 Ver.),17,1
1QaanDNtCkccxtlBql9X1o,Fool for You (feat. Jackson Breit),"Big Z, Jackson Breit",Fool for You (feat. Jackson Breit),24,1
1QcFD7tvHZ61xAeYKbVahm,说什么 - 纯享版,"司徒骏文, 音乐人梁辉, 音樂人梁輝",每一场梦都可以变得柔软无比 (司徒骏文与梁辉),0,1
1QnGT6xHffXZYOiej9oAO2,Vision Eyes (feat. Golden Boy),"Golden Boy, Uyama Hiroto",a son of the sun,34,1
1QvPIlDwzql2ub5MCyYa78,"September - from DreamWorks Animation's ""TROLLS""","Anna Kendrick, Earth, Wind & Fire, Justin Timberlake",TROLLS (Original Motion Picture Soundtrack),57,1
1QwpqeFfA7nsMr7ldCLCs0,侯斯頓之戀,张国荣Leslie Cheung,I am what I am,0,1
1R31T8DUdDY4aFgCqDmVo5,Smoking Gun,Robert Cray,Smoking Gun (Sped Up),42,1
1RBHeTSLJu6XSwwJmlFjyJ,Inspired Ones,"KnowaKing, Nieve, SoulChef",Inspired Ones,14,1
1RKUoGiLEbcXN4GY4spQDx,Clint Eastwood,Gorillaz,Gorillaz,75,1
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),"Daniel Caesar, H.E.R.",Freudian,84,1
1RMlYavDiJY0DmuonbfOO1,High Come Down,Lil' Keke,Ridin’ Wit Da Top Off - Volume 1,0,1
1Rirmp1EfrUgWb4M4Urb07,危险派对,"王以太, 刘至佳",危险派对,54,1
1Roq03sTKb6TPKBY89YJ4v,I Think I Like When It Rains,WILLIS,Locals 2,67,1
1RxorS0ep3fIvNO1X2H7ae,落日归山海，陪伴成告白,Seto,落日归山海，陪伴成告白,19,1
1S0VDFTEdKp9cycaWD4Kvs,Life,GATC,Virtual Islands,8,1
1S645L9MRyST9kvNxzgGv6,Somebody New,Matt Wertz,While We're Becoming,7,1
1SpRXawTYiAom7uavdGsHS,南屏晚钟,蔡淳佳Joi Chua,淳.佳. (新歌+精選),17,1
1T5hPZc96gbJpPXz8QV648,One Day - Reggae,Nairud Sa Wabad,One Day (Reggae),51,1
1TSjbzVMi01mN55R1ezBYe,Forget Me Nots (feat. De'Nate'),"Darren Rahn, De'Nate'",Talk of the Town,8,1
1TfqLAPs4K3s2rJMoCokcS,Sweet Dreams (Are Made of This) - 2005 Remaster,"Annie Lennox, Dave Stewart, Eurythmics",Sweet Dreams (Are Made Of This),82,1
1U2L6NW89IIy6Gw63C4eP2,Only You,The Flying Pickets,Lost Boys,52,1
1UMTkDVCP1Osrt9BLj12go,Miss Macross,Macross 82-99,CHAM!,45,1
1VNL1kQ7FEHmaj6Dd8ADY9,Sugar.Honey.Ice.Tea,Charlie Wilson,Forever Charlie,26,1
1VbiENVGHwF5Y70Ywotwe1,Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4],"Kotomi, Rick and Morty, Ryan Elder",Don't Look Back (feat. Kotomi & Ryan Elder) [From Rick and Morty: Season 4],49,1
1VrIr1toXX6bOSdotodB71,Without You - Remastered 2010,Badfinger,No Dice (Remastered 2010 / Deluxe Edition),42,1
1W02KkFerpTBP29RKIt2c4,Something's Always Wrong,Toad The Wet Sprocket,Dulcinea,44,1
1W76zBBO8sGzM2xHjZbmM6,"Reflection (2020) - From ""Mulan""",李玟CoCo Lee,"Reflection (From ""Mulan"")",26,1
1WWCfacVxOcuQdrgxy8VPH,Dying To See You,GIANT,Promise Land,9,1
1WqosfYi5UPeNIBdFXl30c,北京道落雪了,林二汶Eman Lam,Eman Lam,14,1
1WvcAfkXptyI69yLoWHpXD,Far,Vietra,Far,26,1
1XPj5quoeV5Gd0paSUDpvm,You Send Me - Mono,Sam Cooke,Sam Cooke,59,1
1XS5vGKquDNjxU6gLQcKd2,Dinah (Take 2),Thelonious Monk,Solo Monk (Expanded Edition),38,1
1Y3tG4TrZnXsns7tAsyXig,笨笨,大都会乐团,京通海岸线,0,1
1Y5LnDXkkPHVNBY4LDjoxm,SWEET DIARY,Yu Hayami,WHO'S GONNA COME?,3,1
1Y7DehwuyYcodYGVxFzfb3,扭得多美妙,Grace Chang,百代百年系列 15：我要你的愛,2,1
1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,Time Out,67,1
1YTzatjgpsZVPMrNXa9r2Y,I Know You Know I Love You,落日飛車 Sunset Rollercoaster,BOSSA NOVA,49,1
1YfDfk1s3U1iexGila4UC2,"說散就散 - ""前任3: 再見前任"" 電影主題曲",袁娅维TIA RAY,"說散就散 (""前任3: 再見前任"" 電影主題曲)",50,1
1ZDsdv7QHsSltM24N7xNsj,悶,王菲Faye Wong,王菲97,36,1
1ZHYgzpPjUE1rbMpfMP5ar,WE'lL MAKE IT,"Brenda Sutton, Mike Sutton",Don't Hold Back,11,1
1ZLroqJA8qoS5QEeCo0fA7,Breezeblocks,alt-J,An Awesome Wave,72,1
1Zqa0Ry8QfXu4g0QdnCdmD,不醉不會,徐佳莹LaLa Hsu,收•音•《我是歌手4》原音精選,25,1
1ZwejHvd2KmKCWHn9HpAEw,South of the River,Tom Misch,Geography,50,1
1ahAuX3F6tDdNRfMdiLsv6,#Beautiful,"Mariah Carey, Miguel",Me. I Am Mariah…The Elusive Chanteuse,56,1
1ahzHj4rfljE8w4ZwpEjOM,A Little While,Yellow Days,Harmless Melodies,52,1
1as81KphEOxPNBthbuzlcx,Autumn Leaves,Eric Clapton,Clapton,50,1
1b61qgCAPGB8P718XtW5VE,搖啊搖,"Limi, 冰球樂團",我好斯文,50,1
1bElCb3PUzvfpxEPCA6fmY,I Loved Another Woman,Fleetwood Mac,Fleetwood Mac,51,1
1bVX7oFeENvBt57OFaiv6L,Work It Out,MISIA,JUST BALLADE,13,1
1bZPw1iBFH4YWyWel2n6dk,Don't Gimme That,"The BossHoss, The Tijuana Wonderbrass",Liberty Of Action,50,1
1bhF1dbIKLXbVW2QupmvJl,サーカスナイト,Tavito Nanao,リトルメロディ,39,1
1btQN0JRiAzQxdKdJXADUh,Leila - Poolside Remix,"Miami Horror, Poolside",Leila (Poolside Remix),52,1
1btTgRtonYo3K915RlA2Sl,Digging Your Scene,paris match,Our Favourite Pop,15,1
1c5KZhtOAOH7eFOlBekNhS,I Like It,DeBarge,All This Love,60,1
1cDvRr8tH4E2oga5XaZ2py,Heaven in My Eyes,Jaheim,Ghetto Love,36,1
1cuoSfqp2bxYLpmk6k9ryv,眷戀,王菲Faye Wong,天空,24,1
1dDPycMv4QQbRMrUseUi1m,Carry On,Bobby Caldwell,Carry On,45,1
1dPa3Yxf337G9iZng3Q1Tq,海盗,GALA,海盗,1,1
1dpWlSLjXr6PZVUI0xbjar,Say It Again,Betty Wright,Mother Wit,0,1
1dv3PakdOZd9bCvUZNrwdF,100 Years,OR3O,Clover,40,1
1dvOwoHwZB9SwvRw2Gv3nz,To Binge (feat. Little Dragon),"Gorillaz, Little Dragon",Plastic Beach,52,1
1eJlxC1Pf2CRVfkXIQWUwp,Moon River,"Audrey Hepburn, Henry Mancini","Essential Classics, Vol. 68: Henry Mancini",52,1
1ebftgRZcnctL8GpBu0nu8,Ain't No Sunshine,Freddie King,Texas Cannonball,45,1
1eoKryRhf6nX5yTGK9nNR1,My Lover Lies Under,Cherry Ghost,Herd Runners,16,1
1ewMCmw7qCb5a9ttqiyemu,Liquor Store Blues (feat. Damian Marley),"Bruno Mars, Damian Marley",Doo-Wops & Hooligans,57,1
1ey4Ozwsfo9EP2lJNDb6hJ,Happy Days,Forecast,Forecast I,12,1
1fJugqPsts978jDBOenJaa,Stornoway,Skinshape,Another Side Of Skinshape,36,1
1fjOO2k5k2vjg6TrvPJ2NS,What The World Needs Now Is Love,Jackie DeShannon,This Is Jackie DeShannon,55,1
1fvfajNL5FR7EbmeVnjbkN,Candy Wrappers,Summer Salt,Happy Camper,46,1
1gA4J8RlqbzpFvtF5m7EtJ,Ich und Elaine,2raumwohnung,In wirklich,34,1
1gKnFeolxWkGBHDXk2XZLG,Paradise... How Far?,The Chairs,Real Love Is...,43,1
1gUL8hksdvCyypGZNLchjJ,Iron Man (Live) (2023 Remaster),Black Sabbath,Live Evil (40th Anniversary Edition),17,1
1ggbqJAGPfhCXkAXPKTokY,Cà Phê,MIN,50/50,47,1
1ghWLKgmms7GigVVwN0VVF,mist,THREE1989,Time Line,8,1
1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",Frankie Valli & The Four Seasons,Who Loves You,71,1
1haQRuZnoggW6U6l5jFIj9,Reflection - Pop Version,Christina Aguilera,Mulan (Original Soundtrack),48,1
1i3S1F60rMpmTSKbYVKRFu,CHA CHA CHA (石井明美),HITOMITOI,YOUR TIME ROUTE 1,7,1
1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,Talking Heads,Talking Heads '77 (Deluxe Version),73,1
1i92UFFkxtKv4tYNzt1X1b,As It Was,PREP,As It Was,58,1
1iLpITAYIQF59FRCTKr6tT,Can't Take My Eyes Off You,Manic Street Preachers,Lipstick Traces: A Secret History of Manic Street Preachers,19,1
1iTvJFjCflwCz9RYJXzcsz,四季ノ唄,MINMI,アイの実,47,1
1ibRqifchaAfeNdQGpbRVW,Bad Girls,Donna Summer,Bad Girls,61,1
1icshwRezUGRD7dyzehbX3,Gathering All the Lost Loves,General Elektriks,Good City for Dreamers (Deluxe Edition),20,1
1ixhDcbuuFUepgnsjl3ybU,夏日漱石（Summer Cozy Rock）,Orange Ocean,浪潮上岸（Tears In Ocean）,38,1
1j3odadrNKPRmnJ13K0IIR,Angel's Song,苏照钦,Angel's Song,1,1
1jPrLMbqo9r9Ah9Te5GO1G,好風 - 现场,布衣樂隊,樂隊的夏天3 第9期,11,1
1jVTkhkeCbQWxpmbSL7Sct,A Lovely Way to Spend an Evening,The Eddie Higgins Trio,a lovely way to spend an evening,25,1
1jZRJKE7GZdiZzVgMS9mv2,All About That Bass,Scott Bradlee's Postmodern Jukebox,Historical Misappropriation,44,1
1jecO8NeYLsVWVptITz4c1,Tú,maye,Tú,62,1
1jhvHodfmVPFZ4Mx7K9ZZr,What Are You Doing New Year's Eve?,"Anna Elizabeth Laube, Anthony Lazaro",A Minute to Midnight,32,1
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,Just As I Am,80,1
1kCCpWE4czNSpahmsqpKlT,FOREVER LOVE,X JAPAN,X JAPAN MOVIES SELECTION,43,1
1kgyjwJ5RIBOexuXneIqQk,懷念,王菲Faye Wong,王菲97,27,1
1kiNatIrwDusOZfR29W0LJ,Man in the Mirror - 2012 Remaster,Michael Jackson,Bad 25th Anniversary,64,1
1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),"Bill Withers, Grover Washington, Jr.",Anthology,72,1
1ksgHTS96SkABUi1hEffty,Kokomo (with Adam Green),"Adam Green, Ben Kweller",Sha Sha Deluxe,15,1
1l9UBjBZ6VNqQa47dgQ0kH,早晚,小霞,小霞3.0,14,1
1lCRw5FEZ1gPDNPzy1K4zW,We Are The Champions - Remastered 2011,Queen,News Of The World (2011 Remaster),71,1
1lbTVOgxssPwvkeH4HHuK8,Respect - Radio Edit,"Alliance Ethnik, Vinia Mojica",Le Best Of,29,1
1lvWhdFZyTkdnUBYpUE3e9,Beat Of My Drum,POWERS,Legendary,42,1
1m2xMsxbtxv21Brome189p,I Wanna Know,Joe,My Name Is Joe,65,1
1m6FCJ4TWoqCz2ubKdep0Z,Long Way Home,"Durand Jones, Durand Jones & The Indications",American Love Call,43,1
1m9N6Au5grpPBotT8Iv7L5,Under the Skin,落日飛車 Sunset Rollercoaster,SOFT STORM,36,1
1mChvnnjEefjozwSMmNj6q,Breakfast in Bed,Sugar Candy Mountain,Mystic Hits,21,1
1mF4CqAubgNXfI9bHVSXna,Turn up the Music - Edit Version,Mass Production,Firecrackers: The Best Of Mass Production,13,1
1mGOSCWVEJKveegR6RCmeF,Just My Luck,"Kehlani, 袁娅维TIA RAY",TIA RAY,21,1
1mJxoz6ErtRhtkZHVgOuK6,NEW ERA,Nulbarich,Guess Who?,40,1
1mMYaXpT65iZDtvfRA9EkE,Fresh,Kool & The Gang,Emergency (Reissue),63,1
1mP8JmPi1iFzh1CC2jR1Dk,愛不愛我(Live),零點樂隊,《我還愛著你》演唱會live,21,1
1mbuSss0OVqfS00y7yCNCZ,Ruthless,The Marías,"Superclean, Vol. II",58,1
1mea3bSkSGXuIRvnydlB5b,Viva La Vida,Coldplay,Viva La Vida or Death and All His Friends,86,1
1mrekPLCEEbohMxb4VPuvb,不只是場夢,Nicky Lee,不，完美,40,1
1nCEYuoVGIyff0Gb8acGAq,Cruisin' to the Parque,"Aaron Frazer, Durand Jones & The Indications, Y La Bamba",Cruisin' To The Parque,41,1
1nlaHojF5AUo3cuZ9udFoB,People = Shit,Richard Cheese,The Sunny Side of the Moon: The Best of Richard Cheese,14,1
1o4szgHxZ53JbD3QUDQ7HE,I Will Survive,Nils Landgren,Sentimental Journey,41,1
1o5rZqMBM7u2Ji31IP90um,命中註定 - 演唱會版,Harlem Yu,哈世紀Live Show,23,1
1oAs44xVvu4QaZpX9033S5,I Only Want To Be With You,Shelby Lynne,Just A Little Lovin',58,1
1p2rbUaKZ6dE7UlLjAMqwu,lay it down,Steelix,lay it down,34,1
1pYOtBQg5K7zCU1eTHJhJv,(Do You Remember) The Saturday Gigs? - Alternate Version,Mott The Hoople,The Hoople,18,1
1pwy1QgUguLCykSAmLPMIQ,Take Your Time,"Al Green, Corinne Bailey Rae",Lay It Down,44,1
1q5x4pYBWSEH8phjMsAqeH,Dreams,"Carmen Cuesta-Loeb, Michael Brecker",Dreams,7,1
1qGOPfjdo7kVURVYXP9w3z,天涯歌女(Wandering Songstress),新乐府,新乐府|评弹 - 腔调,24,1
1qihp2igCRtYWxnr8l1oEu,風中的早晨,"王新蓮, 馬宜中",重逢 王新蓮‧馬宜中‧鄭怡 民歌精選輯,19,1
1qqTuxNccTQnQdkCEog6Ij,Flipper,Pasteboard,Glitter,35,1
1qtiESAzfGMw3YqJvI97ki,Lightenup,Parcels,Parcels,64,1
1rtNeAYnyo9MJzAqSLJftE,What Does It Mean to You,Carpetman,What Does It Mean to You,55,1
1rwttQPbLvYrexmT7cPXt8,我想,刘书文,我想,0,1
1shdS7fe6htRMBIzkQ0bWA,Not Enough,FUR,Not Enough,48,1
1swNbKiUEwgTM6jnkx5rkm,Spoonful - Single Version,"Etta James, Harvey Fuqua",At Last!,40,1
1swrpH455dVgN603huJl0J,當時的月亮,王菲Faye Wong,只愛陌生人,34,1
1t5zysJLU50ZKjPZJLWuAx,ビンクスの酒 - ～ロジャー海賊団ver.～,ロジャー海賊団,"ONE PIECE オリジナルサウンドトラック""WANOKUNI""",52,1
1tOe6EeglsKk93RqLPWKZh,Enter The Fury,Mitch Murder,Kung Fury (Original Motion Picture Soundtrack),23,1
1tZhj2taFbLO9OsKbQsATs,This Love's for Real,Eternal,Always And Forever,11,1
1tdltVUBkiBCW1C3yB4zyD,Yellow Submarine,The Beatles,Yellow Submarine Songtrack,58,1
1teFNtJpJWON1tsARp3rv0,Just Like Summertime,Charlie Wilson,Forever Charlie,20,1
1uNQOgQxSRGMRR7iUbH1Mp,帝女花 · 庵遇 · 秋江哭别,新乐府,迷粤 (新乐府 | 粤剧),0,1
1ucnuV88gFTfR3BalmznDk,Lover Is a Day,Cuco,wannabewithu,70,1
1uvyZBs4IZYRebHIB1747m,Purple Rain,Prince,Purple Rain,72,1
1vHhKl1XKzdiyusMnqqEFP,睡前故事,阿肆A Si,预谋邂逅,24,1
1vq6x0VSLtVUHMbNKHh9sF,Think Twice,"Donald Byrd, Kay Haith",Stepping Into Tomorrow,32,1
1vxw6aYJls2oq3gW0DujAo,Crazy,Gnarls Barkley,St. Elsewhere,74,1
1w0PTcVoNhDKjHLjVEnyOG,Touched By An Angel,Charlie Wilson,Forever Charlie,32,1
1wJJt7yIAW7jRudTKteE6Y,High Times,THREE1989,Time Line,19,1
1wLNyvvhWwW7xINA0T3udG,恋爱百货·太古咖啡,GHC,恋爱百货·太古咖啡,2,1
1wNAxRD70ByTt8Ng2YIyKK,A Fool In Love,Jimmy Barnes,The Rhythm And The Blues,10,1
1wVRPcNGGQGTiXW77HVvK6,pedal to the metal,home alone.,drive it like you stole it.,39,1
1wqlqtDFrMDhxCijcEkRut,夜夜夜夜,金池,《中国好声音》2012跨年演唱会,10,1
1x05ZRPr2FprwUP7MjWefh,Hypotheticals - Edit,Lake Street Dive,Obviously,39,1
1x7E2qBI5zawmliexb11TK,ガールズトーク,Sala Kurokawa,On My Piano,14,1
1xsYj84j7hUDDnTTerGWlH,Dream On,Aerosmith,Aerosmith,80,1
1xvCG9xIMsJLE2zkdg7CBc,autumn breeze (london) (feat. Rachel Lim),"JIDA, Rachel Lim",FADE AWAY (feat. Rachel Lim),28,1
1y8DSDZEcvhLWkgP0WURnI,Out Like a Light,"Caleb Hurst, Ricky Montgomery, The Honeysticks",The Honeysticks,10,1
1yELCmfuqESOtVx27fwVfB,Remember Where You Are,Jessie Ware,What's Your Pleasure?,42,1
1yTo9z3395VdlvrbGTFceJ,多得他,王菲Faye Wong,Faye Best,36,1
1ylByPhQOYyI1zvGPr0vUE,法蘭西多士,告五人,我肯定在幾百年前就說過愛你,41,1
1yqSJz1Cwbk6JFGvXihQAx,Freek'n You - Radio Edit,Jodeci,Freek'n You,15,1
1yvoxoziJMjkDPUwivRRzW,Blue Flamingo,窦靖童Leah Dou,STONE CAFE,23,1
1yzo11P4r3dV5cNXVKOQWw,保留,郭顶,飞行器的执行周期,43,1
1z9nySsTdzHSe4d66BrHln,落雨,鲸鱼马戏团,鯨魚馬戲團,10,1
1zNXF2svmdlNxfS5XeNUgr,Don't Know Why,Norah Jones,Come Away With Me (Super Deluxe Edition),75,1
1zZdEavQr1Vl769ZMqYUvk,Up All Night,"Kenichiro Nishihara, SIRUP",Elastic Afterwords,31,1
1zxxbq3UMRXIo4i82MFmjY,The End Of The World,Carpenters,Now & Then (Reissue),51,1
205QFgG6CEHGIcvupc8W8m,Where Are You Going,海龟先生,Where Are You Going,29,1
20CAZpXSkZR3DCh4QQ6XuC,休息,以莉.高露,輕快的生活,21,1
20J7IUCfFU0Y1V7Ka74wNj,Light in Your Heart Always Wins (Bass Boosted),El Gato Blanco 017,Music to Evict Evil Spirits,0,1
21AnCQUMUBi2YzgHR4wU1M,Brazilian Rhyme,"Earth, Wind & Fire",Live in Rio,39,1
21YxK0klhpfLW8budkJaMF,Lust For Life,Iggy Pop,Lust For Life,59,1
21h8ZV7nyZIY9CYAnt6TNg,约会在星期天晚上,莫非定律乐团,约会在星期天晚上,28,1
224e3LnJplZwNMFmcddFqy,Tell Her,Delegation,Deuces High (plus bonus tracks),10,1
228jEjW3dgYStlF1JrZfdq,I Got You Babe,Etta James,Tell Mama: The Complete Muscle Shoals Sessions (Remastered),43,1
228xGWIhI9jA011Us40s1w,Jazz Man,Beth Hart,Fire on the Floor (Deluxe Edition),39,1
